Data,Cons 1,Cons 2,Cons 3,Cons 4,Cons 5,Cons 6,Cons 7,Cons 8,Cons 9,Cons 10,Cons 11,Cons 12,Cons 13,Cons 14,Aggregate_Load
21/11/2019 18:45:00,0.628,1.572,0.636,0.996,0.26,0.352,1.764,1.64,1.616,3.6,0.932,0.46,2.58,0.816,17.852
21/11/2019 19:00:00,0.628,1.312,0.64,0.808,0.988,0.324,2.1,1.628,1.64,3.284,0.88,0.832,2.164,2.372,19.6
21/11/2019 19:15:00,0.556,0.18,0.548,0.54,1.652,0.324,1.348,1.812,2.676,2.756,1.956,0.672,1.82,2.064,18.904
21/11/2019 19:30:00,0.616,0.208,0.616,1.004,1.112,0.336,2.092,0.484,2.932,1.852,3.552,1.112,2.852,5.672,24.44
21/11/2019 19:45:00,1.316,0.14,0.58,0.672,1.048,0.34,1.884,1.18,2.468,2.708,4.472,1.56,3.036,5.912,27.316
21/11/2019 20:00:00,1.28,0.244,0.556,0.46,1.172,0.34,1.328,1.992,2.128,3.892,3.088,1.628,2.352,6.268,26.728
21/11/2019 20:15:00,0.892,0.188,0.56,0.256,0.872,0.524,0.56,1.152,0.756,2.504,3.428,1.228,1.532,7.536,21.988
21/11/2019 20:30:00,0.704,0.284,0.572,0.324,1.024,0.608,0.48,1.28,0.36,2.032,3.644,1.088,1.9,7.34,21.64
21/11/2019 20:45:00,0.688,0.172,0.564,0.264,1.004,0.772,0.328,1.408,0.216,2.152,3.832,0.88,1.576,5.18,19.036
21/11/2019 21:00:00,1.248,0.16,0.548,0.256,0.748,0.552,0.252,1.296,0.168,1.836,1.652,0.92,2.504,3.468,15.608
21/11/2019 21:15:00,0.716,0.988,0.26,0.4,1.328,0.308,0.244,0.232,0.24,1.72,2.9,0.836,5.144,1.236,16.552
21/11/2019 21:30:00,0.724,0.264,0.22,0.392,0.9,0.304,0.256,0.292,0.2,1.436,1.312,0.756,4.444,1.484,12.984
21/11/2019 21:45:00,0.684,0.092,0.22,0.424,0.996,0.3,0.368,0.352,0.248,1.448,1.78,1.092,3.98,0.312,12.296
21/11/2019 22:00:00,0.824,0.1,0.224,0.296,0.38,0.3,0.18,0.288,0.256,1.48,1.612,0.516,3.56,0.248,10.264
21/11/2019 22:15:00,0.792,0.032,0.22,0.756,0.276,0.684,0.204,0.3,0.16,0.456,1.692,0.604,3.448,1.868,11.492
21/11/2019 22:30:00,1.176,0.096,0.22,1.62,0.436,0.312,0.24,0.16,0.128,0.468,1.564,2.376,4.46,1.4,14.656
21/11/2019 22:45:00,0.78,0.096,0.248,0.488,0.42,0.488,0.236,0.14,0.192,0.512,0.836,1.684,3.944,0.98,11.044
21/11/2019 23:00:00,0.868,0.04,0.28,0.38,0.332,0.344,0.22,0.06,0.112,0.432,0.516,2.2,3.66,0.872,10.316
21/11/2019 23:15:00,1.252,0.12,0.248,0.448,0.464,0.264,0.264,0.104,0.1,0.58,0.612,1.568,2.444,1.016,9.484
21/11/2019 23:30:00,0.828,0.072,0.224,0.4,0.216,0.272,0.264,0.124,0.172,0.308,0.524,0.62,1.636,1.472,7.132
21/11/2019 23:45:00,0.836,0.04,0.22,0.312,0.156,0.284,0.26,0.144,0.136,0.328,0.392,0.392,1.424,0.972,5.895999999999999
22/11/2019 00:00:00,0.484,0.144,0.224,0.224,0.312,0.28,0.24,0.184,0.224,0.156,0.504,0.416,1.348,0.228,4.968
22/11/2019 00:15:00,0.1,0.052,0.22,0.168,0.092,0.268,0.196,0.216,0.268,0.316,0.528,0.36,2.58,0.228,5.5920000000000005
22/11/2019 00:30:00,0.208,0.036,0.22,0.2,0.252,0.308,0.188,0.152,0.12,0.364,0.484,0.396,1.416,0.336,4.68
22/11/2019 00:45:00,0.112,0.152,0.228,0.16,0.372,0.3,0.136,0.104,0.096,0.296,0.52,0.288,0.88,0.612,4.255999999999999
22/11/2019 01:00:00,0.172,0.04,0.284,0.12,0.184,0.26,0.196,0.08,0.192,0.312,1.272,0.352,0.992,0.932,5.388
22/11/2019 01:15:00,0.084,0.056,0.26,0.22,0.252,0.184,1.248,0.14,0.096,0.272,1.536,0.288,0.88,0.612,6.128000000000001
22/11/2019 01:30:00,0.096,0.136,0.224,0.14,0.224,0.212,0.44,0.244,0.168,0.228,1.016,0.348,0.944,0.34,4.76
22/11/2019 01:45:00,0.112,0.044,0.224,0.12,0.08,0.212,0.18,0.212,0.164,0.16,1.04,0.288,0.996,0.216,4.048
22/11/2019 02:00:00,0.06,0.076,0.224,0.2,0.308,0.192,0.184,0.068,0.168,0.128,0.472,0.34,0.972,0.2,3.592
22/11/2019 02:15:00,0.128,0.104,0.224,0.16,0.208,0.192,0.176,0.12,0.208,0.34,0.476,0.284,1.232,0.192,4.044
22/11/2019 02:30:00,0.06,0.048,0.224,0.132,0.22,0.14,0.88,0.124,0.24,0.324,0.412,0.34,1.68,1.4,6.224
22/11/2019 02:45:00,0.104,0.096,0.224,0.148,0.396,0.228,1.036,0.144,0.108,0.256,0.32,0.28,1.528,0.304,5.172000000000001
22/11/2019 03:00:00,0.092,0.076,0.224,0.2,0.164,0.212,0.1,0.184,0.204,0.192,0.416,0.476,1.384,0.196,4.12
22/11/2019 03:15:00,0.06,0.064,0.284,0.148,0.176,0.136,0.104,0.2,0.14,0.2,0.4,0.448,1.596,0.196,4.152
22/11/2019 03:30:00,0.12,0.084,0.276,0.104,0.308,0.14,0.192,0.124,0.104,0.224,0.412,0.42,1.48,0.244,4.232
22/11/2019 03:45:00,0.056,0.072,0.224,0.212,0.084,0.136,0.188,0.1,0.12,0.164,0.376,0.516,1.464,0.72,4.432
22/11/2019 04:00:00,0.096,0.096,0.224,0.144,0.236,0.144,0.188,0.064,0.084,0.204,0.348,0.468,1.456,0.86,4.612
22/11/2019 04:15:00,0.1,0.056,0.224,0.1,0.344,0.14,0.184,0.208,0.156,0.256,0.412,0.524,1.324,0.2,4.228
22/11/2019 04:30:00,0.048,0.068,0.224,0.208,0.184,0.14,0.18,0.24,0.224,0.38,0.408,0.392,1.52,0.344,4.56
22/11/2019 04:45:00,0.12,0.12,0.224,0.144,0.316,0.132,0.18,0.148,0.128,0.228,0.288,0.384,1.324,0.248,3.984
22/11/2019 05:00:00,0.064,0.036,0.22,0.124,0.24,0.208,0.18,0.06,0.052,0.348,0.46,0.372,1.388,0.2,3.952
22/11/2019 05:15:00,0.084,0.076,0.224,0.164,0.06,0.196,0.176,0.124,0.128,0.3,0.4,0.284,1.44,1.268,4.924
22/11/2019 05:30:00,0.212,0.108,0.244,0.164,0.276,0.18,0.176,0.132,0.052,0.624,0.356,0.348,1.324,0.324,4.52
22/11/2019 05:45:00,0.04,0.036,0.284,0.156,0.22,0.136,0.12,0.18,0.456,0.664,0.376,0.32,1.52,0.292,4.799999999999999
22/11/2019 06:00:00,0.116,0.1,0.252,0.12,0.264,0.132,0.088,0.188,0.48,1.824,0.324,0.32,1.296,0.192,5.696000000000001
22/11/2019 06:15:00,0.076,0.088,0.22,0.18,1.224,0.136,0.092,0.148,0.232,3.376,0.464,0.348,1.376,0.264,8.224
22/11/2019 06:30:00,0.064,0.032,0.22,0.24,0.896,0.152,0.1,0.128,1.556,1.3,0.468,0.292,1.436,1.208,8.091999999999999
22/11/2019 06:45:00,0.112,0.108,0.22,0.208,0.204,0.148,0.548,0.072,2.384,0.888,0.448,0.388,1.324,0.904,7.9559999999999995
22/11/2019 07:00:00,0.052,0.3,0.22,0.584,0.292,0.132,0.136,0.08,2.04,0.748,0.492,0.496,1.484,0.42,7.476000000000001
22/11/2019 07:15:00,0.132,0.46,0.324,0.424,0.208,0.232,0.216,0.276,1.88,3.4,0.44,0.5,1.396,0.796,10.684000000000001
22/11/2019 07:30:00,0.728,0.132,0.424,0.312,0.068,0.384,0.112,0.448,1.856,4.676,0.4,0.352,1.428,0.864,12.184000000000001
22/11/2019 07:45:00,0.24,0.384,0.444,0.472,0.46,0.864,0.404,0.244,1.852,2.608,0.424,0.5,3.38,2.1,14.376
22/11/2019 08:00:00,0.936,0.216,0.38,0.484,0.788,0.984,0.304,0.54,0.828,2.792,0.412,0.624,2.34,6.216,17.844
22/11/2019 08:15:00,0.388,0.16,0.272,0.424,0.284,0.808,0.216,0.432,0.612,2.928,1.316,0.672,1.42,6.7,16.632
22/11/2019 08:30:00,0.3,0.164,0.228,0.508,0.8,0.796,0.104,2.368,0.592,2.72,1.976,0.632,1.328,6.308,18.823999999999998
22/11/2019 08:45:00,0.052,0.088,0.212,0.488,1.06,0.812,0.14,1.196,0.44,2.804,1.424,0.62,1.172,6.392,16.9
22/11/2019 09:00:00,0.116,0.116,0.216,0.512,0.508,0.772,0.184,0.544,0.34,2.7,1.548,0.816,1.528,6.708,16.608000000000004
22/11/2019 09:15:00,0.048,0.096,0.216,0.532,0.644,0.764,0.18,0.412,0.36,2.664,1.616,0.528,2.54,8.264,18.864
22/11/2019 09:30:00,0.088,0.08,0.216,1.796,0.228,0.816,0.172,0.34,0.212,2.288,1.088,0.512,1.348,5.764,14.948
22/11/2019 09:45:00,0.092,0.04,0.216,2.42,0.1,0.84,0.168,0.26,0.248,1.624,0.384,0.504,1.692,4.376,12.964000000000002
22/11/2019 10:00:00,0.048,0.116,0.216,0.276,0.356,0.772,0.172,0.18,0.256,2.536,0.3,0.688,1.464,0.328,7.708000000000001
22/11/2019 10:15:00,0.112,0.064,0.22,0.388,0.304,0.78,0.096,0.288,0.244,3.24,0.748,0.644,1.68,0.416,9.224000000000002
22/11/2019 10:30:00,0.224,0.032,0.252,1.896,0.056,0.824,0.088,0.264,0.248,2.56,0.36,0.58,1.492,1.036,9.912
22/11/2019 10:45:00,0.696,0.144,0.276,1.14,0.264,0.888,0.128,0.424,0.244,3.392,0.228,0.376,1.26,1.732,11.191999999999998
22/11/2019 11:00:00,0.608,0.032,0.252,1.272,0.216,0.204,0.088,0.312,0.32,3.924,1.168,0.348,1.396,1.26,11.4
22/11/2019 11:15:00,0.476,0.072,0.216,1.236,0.06,0.196,0.104,0.176,0.34,4.28,1.372,0.348,1.144,0.572,10.592
22/11/2019 11:30:00,0.424,0.104,0.228,0.488,0.272,0.18,0.144,0.28,0.272,3.976,0.568,0.3,1.648,0.848,9.732000000000001
22/11/2019 11:45:00,0.544,0.032,0.28,0.54,0.3,0.332,0.144,0.172,0.184,3.976,1.144,0.328,1.412,0.776,10.164000000000001
22/11/2019 12:00:00,0.512,0.088,0.312,3.076,0.144,0.292,0.112,0.376,0.312,4.704,1.34,0.344,1.264,0.972,13.847999999999999
22/11/2019 12:15:00,0.384,0.084,0.7,1.652,0.328,0.224,0.2,0.496,0.204,5.108,0.544,0.456,1.268,0.644,12.292
22/11/2019 12:30:00,1.124,0.088,0.576,0.648,0.216,0.292,0.576,0.424,0.352,5.276,0.58,0.792,1.176,0.492,12.611999999999998
22/11/2019 12:45:00,0.968,0.044,0.644,0.416,0.068,0.648,0.264,0.288,0.376,5.22,0.66,0.784,1.444,1.256,13.080000000000002
22/11/2019 13:00:00,1.012,0.44,0.608,0.396,0.268,0.304,0.236,0.248,0.428,3.208,0.456,0.668,1.12,0.576,9.968
22/11/2019 13:15:00,0.644,0.108,0.54,0.472,0.224,0.344,0.204,0.356,0.592,2.516,0.612,0.48,1.844,0.488,9.424
22/11/2019 13:30:00,1.012,0.036,0.28,0.448,0.056,0.304,0.18,0.356,0.512,2.524,1.392,0.424,1.684,0.368,9.576
22/11/2019 13:45:00,0.608,0.12,0.216,0.408,0.356,0.288,0.192,0.344,0.488,2.468,0.624,0.42,1.512,0.248,8.291999999999998
22/11/2019 14:00:00,0.612,0.124,0.212,0.356,0.32,0.304,0.468,0.352,0.628,4.984,0.62,0.596,1.552,0.252,11.379999999999999
22/11/2019 14:15:00,0.392,0.032,0.216,0.424,0.1,0.636,0.396,1.436,0.34,3.86,1.62,1.164,1.96,0.228,12.804
22/11/2019 14:30:00,0.556,0.116,0.216,0.412,0.268,0.192,0.08,0.208,0.324,2.612,0.416,0.584,1.792,0.196,7.9719999999999995
22/11/2019 14:45:00,0.488,0.06,0.264,0.428,0.232,0.408,0.08,0.436,0.26,2.356,0.364,0.484,4.06,0.344,10.263999999999998
22/11/2019 15:00:00,0.528,0.068,0.848,0.992,0.16,0.62,0.236,0.784,0.528,2.364,1.652,0.484,2.312,0.42,11.995999999999999
22/11/2019 15:15:00,0.516,0.072,1.112,0.912,0.408,0.644,0.196,0.752,0.548,1.904,1.488,0.616,1.532,3.36,14.059999999999999
22/11/2019 15:30:00,0.5,0.068,0.332,1.16,0.308,0.296,0.236,0.436,0.392,1.328,0.236,0.74,1.328,2.628,9.988
22/11/2019 15:45:00,0.604,0.088,0.216,1.236,0.144,0.228,0.236,0.992,0.284,1.344,0.396,0.596,1.392,0.268,8.024000000000001
22/11/2019 16:00:00,0.472,0.052,0.228,2.168,0.32,0.18,0.232,1.136,0.256,1.444,0.5,0.456,4.136,2.032,13.612000000000002
22/11/2019 16:15:00,0.58,0.1,0.216,5.76,0.264,0.18,0.24,0.628,0.204,1.104,0.444,0.456,4.368,0.196,14.74
22/11/2019 16:30:00,0.572,0.056,0.212,5.216,0.056,0.228,0.208,0.384,0.232,0.992,0.348,0.336,2.096,0.752,11.688000000000002
22/11/2019 16:45:00,0.36,0.044,0.22,3.324,0.232,0.464,0.256,0.376,0.312,0.86,0.268,0.264,1.192,1.212,9.384
22/11/2019 17:00:00,0.58,0.132,0.232,3.036,0.288,1.384,0.208,0.492,0.492,0.82,0.34,0.428,1.676,0.22,10.328000000000001
22/11/2019 17:15:00,0.508,0.032,0.336,2.744,0.076,0.24,0.34,0.652,0.58,0.752,0.444,0.26,1.708,0.384,9.056
22/11/2019 17:30:00,0.508,0.096,0.412,2.48,0.672,0.224,0.348,0.592,0.616,0.832,0.44,0.332,2.3,0.42,10.272
22/11/2019 17:45:00,0.432,0.256,0.372,2.824,1.388,0.32,0.312,0.64,1.44,0.692,0.456,0.428,4.64,1.288,15.488
22/11/2019 18:00:00,0.552,0.148,0.64,2.564,1.248,0.684,0.604,0.468,1.632,0.904,0.88,0.58,2.336,0.932,14.172000000000002
22/11/2019 18:15:00,0.496,0.432,0.52,1.664,0.908,0.224,0.528,0.256,1.164,3.16,0.616,0.58,2.556,0.444,13.548
22/11/2019 18:30:00,0.476,0.368,0.696,2.456,0.84,0.292,0.396,0.172,2.036,4.24,1.388,0.62,3.884,1.876,19.74
22/11/2019 18:45:00,0.852,0.132,0.672,1.212,0.456,0.252,0.492,0.224,2.092,4.944,0.872,1.044,4.796,2.728,20.768
22/11/2019 19:00:00,0.668,0.26,0.584,1.304,0.896,0.26,0.244,0.232,2.204,5.052,1.208,2.468,4.476,2.068,21.924
22/11/2019 19:15:00,0.472,0.14,0.544,1.764,1.3,0.304,0.264,0.244,2.2,3.696,0.852,1.928,5.876,3.688,23.272000000000002
22/11/2019 19:30:00,0.804,0.152,0.56,2.568,1.0,0.312,0.492,0.428,2.292,3.736,1.012,1.7,6.848,7.196,29.1
22/11/2019 19:45:00,0.892,0.504,0.58,1.188,0.604,0.308,1.44,1.508,2.212,3.784,1.872,2.892,4.5,6.552,28.836
22/11/2019 20:00:00,1.42,0.156,0.612,0.384,0.528,0.328,1.304,1.092,2.112,2.376,1.508,2.248,2.544,5.9,22.512
22/11/2019 20:15:00,1.272,1.276,0.604,0.436,0.504,0.388,0.24,0.364,0.868,2.244,1.06,1.12,2.328,6.056,18.76
22/11/2019 20:30:00,0.856,1.128,0.552,0.624,0.692,0.316,0.188,1.576,0.576,2.42,0.636,0.612,2.024,9.632,21.832
22/11/2019 20:45:00,0.62,0.196,0.516,1.596,1.048,0.384,0.276,1.208,0.564,2.44,0.556,0.604,2.04,5.708,17.756
22/11/2019 21:00:00,0.54,0.128,0.572,1.952,0.988,0.264,0.392,1.496,0.812,1.856,0.484,1.412,2.196,6.38,19.472
22/11/2019 21:15:00,0.672,0.088,0.56,0.492,0.956,0.304,0.44,1.388,0.6,1.552,0.58,2.668,2.188,0.772,13.260000000000002
22/11/2019 21:30:00,0.44,0.136,0.336,0.532,0.708,0.788,0.304,1.48,0.604,1.5,0.78,0.82,3.276,0.296,12.0
22/11/2019 21:45:00,0.392,0.048,0.28,0.64,0.84,1.764,0.292,0.236,0.272,1.548,0.752,2.316,3.284,1.52,14.183999999999997
22/11/2019 22:00:00,0.808,0.06,0.264,0.412,0.7,1.92,0.26,0.172,0.224,1.8,1.044,1.892,1.9,1.912,13.367999999999999
22/11/2019 22:15:00,1.152,0.1,0.216,0.312,0.796,0.84,0.164,0.12,0.104,1.608,0.704,0.512,3.0,0.692,10.32
22/11/2019 22:30:00,1.12,0.052,0.22,0.424,0.888,0.336,0.152,0.208,0.184,1.892,0.68,0.788,1.612,0.236,8.792000000000002
22/11/2019 22:45:00,0.988,0.092,0.232,0.336,0.76,1.476,0.16,0.288,0.192,1.676,0.716,0.704,1.84,0.928,10.388000000000002
22/11/2019 23:00:00,1.192,0.064,0.408,0.308,4.148,1.468,0.156,0.116,0.1,0.872,0.384,0.42,1.632,0.836,12.104
22/11/2019 23:15:00,1.224,0.08,0.224,0.28,2.484,0.388,0.068,0.06,0.1,0.632,0.452,0.424,3.1,0.36,9.875999999999998
22/11/2019 23:30:00,1.184,0.072,0.22,0.18,0.62,0.312,0.056,0.168,0.232,0.732,0.368,0.432,2.504,0.244,7.324
22/11/2019 23:45:00,1.068,0.06,0.22,0.172,2.916,0.316,0.048,0.124,0.26,0.768,0.368,0.42,1.884,0.248,8.871999999999998
23/11/2019 00:00:00,1.328,0.124,0.224,0.124,0.628,0.316,0.096,0.208,0.18,0.696,0.384,0.332,1.588,0.232,6.460000000000001
23/11/2019 00:15:00,0.988,0.036,0.264,0.232,0.592,0.372,0.14,0.18,0.152,0.696,0.584,0.272,1.112,1.592,7.212
23/11/2019 00:30:00,0.704,0.328,0.28,0.14,0.28,0.332,1.076,0.192,0.204,0.648,0.764,0.272,1.164,0.332,6.716
23/11/2019 00:45:00,0.416,0.124,0.244,0.12,0.4,0.424,0.508,0.128,0.168,0.596,0.656,0.268,1.064,0.22,5.336
23/11/2019 01:00:00,0.16,0.032,0.224,0.284,0.112,0.388,0.18,0.092,0.096,0.608,0.576,0.292,0.74,0.212,3.996
23/11/2019 01:15:00,0.16,0.096,0.224,0.204,0.184,0.312,0.244,0.08,0.14,0.58,0.484,0.388,0.944,0.208,4.248
23/11/2019 01:30:00,0.124,0.088,0.216,0.156,0.268,0.272,0.236,0.252,0.196,0.628,0.508,0.348,0.812,0.676,4.78
23/11/2019 01:45:00,0.184,0.04,0.224,0.224,0.104,0.228,0.852,0.228,0.184,0.776,0.572,0.4,0.872,0.892,5.780000000000001
23/11/2019 02:00:00,0.06,0.1,0.22,0.164,0.332,0.172,1.24,0.088,0.188,0.776,0.432,0.428,0.7,0.208,5.108000000000001
23/11/2019 02:15:00,0.136,0.092,0.224,0.156,0.308,0.16,0.148,0.064,0.244,0.676,0.52,0.424,1.048,0.32,4.52
23/11/2019 02:30:00,0.044,0.156,0.224,0.324,0.06,0.236,0.148,0.124,0.212,0.456,0.292,0.392,1.452,0.356,4.475999999999999
23/11/2019 02:45:00,0.124,0.168,0.22,0.224,0.292,0.204,0.18,0.148,0.104,0.636,0.376,0.404,1.132,0.304,4.516
23/11/2019 03:00:00,0.068,0.092,0.276,0.164,0.18,0.152,0.128,0.212,0.112,0.728,0.408,0.512,1.324,0.788,5.144
23/11/2019 03:15:00,0.096,0.092,0.292,0.12,0.212,0.152,0.064,0.16,0.172,0.548,0.38,0.636,1.396,0.688,5.008
23/11/2019 03:30:00,0.092,0.036,0.24,0.224,0.38,0.164,0.064,0.124,0.048,0.632,0.564,0.428,1.348,0.212,4.556
23/11/2019 03:45:00,0.072,0.132,0.224,0.148,0.116,0.156,0.088,0.128,0.124,0.748,0.4,0.376,1.316,0.216,4.244000000000001
23/11/2019 04:00:00,0.12,0.06,0.228,0.12,0.172,0.16,0.056,0.104,0.192,0.676,0.5,0.352,1.368,0.216,4.324
23/11/2019 04:15:00,0.044,0.032,0.22,0.188,0.296,0.148,0.052,0.1,0.128,0.46,0.372,0.288,1.364,0.352,4.0440000000000005
23/11/2019 04:30:00,0.132,0.152,0.224,0.168,0.1,0.204,0.08,0.24,0.144,0.592,0.356,0.304,1.256,1.136,5.088
23/11/2019 04:45:00,0.132,0.04,0.224,0.16,0.32,0.212,0.064,0.212,0.124,0.572,0.332,0.264,1.272,0.216,4.144
23/11/2019 05:00:00,0.116,0.068,0.224,0.116,0.308,0.16,0.056,0.092,0.052,0.596,0.36,0.284,1.452,0.208,4.092
23/11/2019 05:15:00,0.072,0.112,0.224,0.196,0.064,0.144,0.052,0.06,0.144,0.552,0.496,0.36,1.268,0.208,3.952
23/11/2019 05:30:00,0.092,0.044,0.224,0.164,0.272,0.168,0.096,0.124,0.092,0.68,0.292,0.372,1.204,0.64,4.4639999999999995
23/11/2019 05:45:00,0.096,0.092,0.268,0.108,0.184,0.14,0.048,0.16,0.048,0.632,0.4,0.36,1.44,0.984,4.96
23/11/2019 06:00:00,0.06,0.084,0.284,0.196,0.136,0.14,0.056,0.216,0.104,0.592,0.364,0.428,1.344,0.492,4.496
23/11/2019 06:15:00,0.136,0.084,0.248,0.172,0.4,0.136,0.076,0.152,1.044,0.404,0.388,0.452,1.3,0.308,5.3
23/11/2019 06:30:00,0.188,0.056,0.224,0.104,0.256,0.616,0.068,0.112,1.812,0.504,0.404,0.436,1.256,0.424,6.460000000000001
23/11/2019 06:45:00,0.048,0.076,0.224,0.184,0.14,0.828,0.052,0.124,2.164,0.456,0.28,0.604,1.352,0.424,6.956000000000001
23/11/2019 07:00:00,0.176,0.116,0.224,0.18,0.296,0.728,0.056,0.104,2.096,0.716,0.54,0.608,1.404,0.7,7.944
23/11/2019 07:15:00,0.164,0.032,0.232,0.116,0.096,0.716,0.096,0.1,3.412,0.64,1.188,0.56,1.14,1.26,9.752
23/11/2019 07:30:00,0.2,0.108,0.224,0.204,0.188,0.72,0.664,0.244,3.516,0.624,1.464,0.508,1.392,0.572,10.627999999999997
23/11/2019 07:45:00,0.172,0.076,0.224,0.352,0.404,0.732,1.172,0.204,2.1,0.624,1.608,0.444,1.516,2.024,11.652000000000001
23/11/2019 08:00:00,0.124,0.04,0.236,0.48,0.156,0.724,0.636,0.124,1.204,0.516,1.568,0.284,1.292,2.064,9.448
23/11/2019 08:15:00,0.16,0.108,0.276,1.584,0.216,0.736,0.408,0.112,0.488,0.74,2.332,0.316,1.504,6.092,15.072
23/11/2019 08:30:00,0.06,0.076,0.32,0.592,0.268,0.732,0.26,0.256,0.552,1.072,1.816,0.516,1.444,8.068,16.032
23/11/2019 08:45:00,0.124,0.2,0.304,3.972,0.064,0.632,0.368,0.264,0.476,1.288,1.928,0.752,1.68,6.636,18.688000000000002
23/11/2019 09:00:00,0.068,0.292,0.264,4.312,0.24,0.152,0.18,0.268,0.296,1.744,1.816,0.596,1.324,5.74,17.292
23/11/2019 09:15:00,0.1,0.48,0.224,3.632,0.7,0.128,0.208,0.14,0.236,1.312,1.716,0.5,1.312,6.816,17.503999999999998
23/11/2019 09:30:00,0.096,0.924,0.224,3.004,0.196,0.148,0.2,0.22,0.284,1.308,3.56,0.476,1.484,7.148,19.272
23/11/2019 09:45:00,0.084,1.572,0.228,2.4,0.336,0.208,0.084,0.12,0.204,1.308,3.648,0.472,1.656,4.828,17.148
23/11/2019 10:00:00,0.932,2.868,0.24,0.98,0.672,0.156,0.268,0.156,0.288,1.244,2.652,0.44,1.62,2.144,14.659999999999998
23/11/2019 10:15:00,1.744,2.244,0.272,0.792,0.124,0.192,0.268,0.168,0.228,1.236,1.884,0.38,1.604,0.216,11.351999999999999
23/11/2019 10:30:00,2.004,1.3,0.276,1.516,0.304,0.156,2.32,0.248,0.244,1.168,1.064,0.396,1.628,0.212,12.835999999999999
23/11/2019 10:45:00,1.084,0.972,0.308,1.88,0.268,0.216,4.056,0.248,0.376,1.276,0.564,0.324,1.452,1.12,14.143999999999998
23/11/2019 11:00:00,0.704,0.96,0.34,1.104,0.224,0.188,2.3,0.18,0.28,1.412,1.212,0.348,1.46,0.9,11.612
23/11/2019 11:15:00,0.388,1.1,0.324,2.94,0.404,0.14,0.38,0.148,0.332,1.392,1.776,0.336,2.556,1.268,13.483999999999998
23/11/2019 11:30:00,0.556,1.752,0.296,2.928,0.436,0.272,0.36,0.12,0.28,0.272,0.764,0.324,1.308,0.908,10.576
23/11/2019 11:45:00,0.516,1.56,0.404,5.772,1.008,0.14,1.416,0.296,0.22,0.276,0.66,0.336,1.2,0.276,14.080000000000002
23/11/2019 12:00:00,0.56,1.488,0.58,5.86,1.32,0.968,2.32,0.272,0.32,0.292,0.608,0.424,1.192,0.96,17.164
23/11/2019 12:15:00,0.4,1.156,0.444,3.052,0.924,2.832,3.556,0.4,0.232,1.344,1.304,0.4,2.404,0.228,18.676000000000002
23/11/2019 12:30:00,0.588,1.008,0.552,3.912,0.988,3.012,2.824,0.556,0.224,1.268,0.932,0.484,1.96,0.228,18.536000000000005
23/11/2019 12:45:00,0.524,0.612,0.556,3.692,0.512,2.232,0.58,0.216,0.236,2.752,0.584,1.576,1.104,0.212,15.387999999999998
23/11/2019 13:00:00,0.428,0.328,0.568,1.804,0.532,1.656,1.772,0.3,0.328,1.848,0.64,0.468,2.848,0.636,14.155999999999999
23/11/2019 13:15:00,0.552,0.152,0.584,0.76,0.576,1.808,1.508,0.232,0.388,1.144,0.728,0.44,2.092,0.292,11.256
23/11/2019 13:30:00,0.524,0.384,0.632,0.76,0.456,1.992,0.76,0.216,0.4,0.736,0.412,0.56,1.68,0.36,9.871999999999998
23/11/2019 13:45:00,0.5,0.336,0.46,1.752,0.6,1.02,1.108,1.324,0.272,0.756,0.676,0.5,1.648,0.24,11.192
23/11/2019 14:00:00,0.464,0.256,0.628,1.288,3.564,0.372,3.016,0.132,0.192,1.0,0.596,0.444,1.576,0.632,14.160000000000002
23/11/2019 14:15:00,0.588,0.34,0.24,0.98,3.08,1.5,0.5,0.176,0.312,1.068,3.556,0.408,2.58,0.216,15.543999999999999
23/11/2019 14:30:00,0.5,1.62,0.272,2.012,1.788,1.672,0.196,0.172,0.2,1.032,1.636,0.316,2.204,0.228,13.848
23/11/2019 14:45:00,0.448,0.776,0.26,1.56,2.536,0.872,0.236,0.16,0.276,0.56,0.608,0.388,1.836,0.248,10.764
23/11/2019 15:00:00,0.568,0.188,0.228,2.3,0.948,1.08,0.188,0.12,0.28,2.1,2.132,0.408,2.7,0.208,13.447999999999999
23/11/2019 15:15:00,0.524,1.776,0.224,0.588,0.672,1.136,0.3,0.124,0.312,2.3,1.608,0.46,1.516,0.204,11.744000000000002
23/11/2019 15:30:00,0.464,0.756,0.22,3.432,0.5,0.24,1.932,0.064,0.316,0.832,1.892,0.452,1.404,0.232,12.735999999999999
23/11/2019 15:45:00,0.512,2.928,0.268,4.992,0.796,1.124,1.548,0.168,0.34,0.452,3.136,0.564,1.96,0.372,19.16
23/11/2019 16:00:00,0.576,0.856,0.34,2.476,0.428,0.64,2.868,0.236,0.24,0.452,1.144,0.428,2.7,0.216,13.6
23/11/2019 16:15:00,0.452,1.044,0.312,4.668,0.332,0.312,1.816,0.488,0.328,0.268,1.772,0.428,1.612,0.632,14.464
23/11/2019 16:30:00,0.508,1.28,0.232,4.58,1.064,0.476,0.184,0.828,0.436,0.372,0.928,0.456,1.424,0.216,12.983999999999998
23/11/2019 16:45:00,0.576,0.22,0.22,4.592,0.712,0.496,0.164,1.164,0.424,0.496,1.924,0.444,1.852,0.232,13.515999999999998
23/11/2019 17:00:00,0.476,0.128,0.268,4.036,0.756,0.252,0.196,2.552,1.98,0.452,3.028,0.396,1.88,0.236,16.636000000000003
